Subject_ID,DateTime,Average_Stress,Stressed
17,25.05.19 20:00,0.08,0
17,26.05.19 19:21,0.1744444444444444,0
17,27.05.19 19:21,0.19,0
18,27.05.19 20:55,0.1888888888888888,0
18,28.05.19 21:59,0.4833333333333333,0
18,29.05.19 22:40,0.0,0
18,29.05.19 22:41,0.0,0
18,30.05.19 21:49,0.14,0
18,30.05.19 21:50,0.14,0
18,31.05.19 22:17,0.19,0
18,01.06.19 21:47,0.2588888888888889,0
18,02.06.19 22:10,0.2433333333333333,0
18,03.06.19 22:50,0.0944444444444444,0
19,05.03.19 20:01,0.5122222222222222,1
19,06.03.19 20:17,0.27,0
19,07.03.19 20:00,0.5622222222222223,1
19,08.03.19 20:17,0.2333333333333333,0
19,09.03.19 21:41,0.1388888888888889,0
19,10.03.19 22:01,0.1988888888888889,0
19,11.03.19 22:12,0.3977777777777778,0
20,15.06.19 20:02,0.6022222222222222,1
20,17.06.19 21:58,0.4111111111111111,0
20,18.06.19 22:29,0.7222222222222222,1
20,21.06.19 07:09,0.4822222222222223,0
21,04.07.19 20:05,0.2288888888888889,0
21,05.07.19 19:35,0.3833333333333333,0
21,06.07.19 23:25,0.0444444444444444,0
21,07.07.19 22:59,0.1844444444444444,0
21,08.07.19 23:00,0.2788888888888889,0
21,09.07.19 20:11,0.2344444444444444,0
21,10.07.19 22:10,0.2344444444444444,0
21,11.07.19 16:17,0.1844444444444444,0
22,24.05.19 20:01,0.6722222222222222,1
22,25.05.19 20:05,0.4577777777777778,0
22,26.05.19 19:30,0.4733333333333334,0
22,28.05.19 01:14,0.2188888888888889,0
22,28.05.19 20:13,0.2044444444444444,0
22,29.05.19 21:45,0.3288888888888889,0
22,30.05.19 21:00,0.08,0
22,31.05.19 22:39,0.1544444444444444,0
22,02.06.19 07:43,0.3288888888888889,0
23,19.12.17 21:00,0.0,0
23,20.12.17 21:00,0.065215,0
23,21.12.17 21:00,0.065215,0
23,22.12.17 21:00,0.065215,0
23,23.12.17 21:00,0.3296774999999999,0
23,24.12.17 21:00,0.2813775,0
23,25.12.17 21:00,0.0482999999999999,0
23,26.12.17 21:00,0.3779774999999999,0
23,27.12.17 21:00,0.0482999999999999,0
23,28.12.17 21:00,0.58932,1
23,29.12.17 21:00,0.1509474999999999,0
23,30.12.17 21:00,0.1135149999999999,0
23,31.12.17 21:00,0.1135149999999999,0
23,01.01.18 21:00,0.0482999999999999,0
23,02.01.18 21:00,0.9516099999999998,1
23,03.01.18 21:00,0.6641849999999999,1
23,04.01.18 21:00,0.6158849999999999,1
23,05.01.18 21:00,0.6810999999999999,1
23,06.01.18 21:00,0.45889,0
23,07.01.18 21:00,0.5241049999999999,1
23,08.01.18 21:00,0.475805,0
23,09.01.18 21:00,0.2535949999999999,0
23,10.01.18 21:00,0.2052949999999999,0
23,11.01.18 21:00,0.2161624999999999,0
23,12.01.18 21:00,0.0,0
23,13.01.18 21:00,0.3296774999999999,0
23,14.01.18 21:00,0.2644625,0
23,15.01.18 21:00,0.1678625,0
23,16.01.18 21:00,0.4866724999999999,0
23,17.01.18 21:00,0.36711,0
23,18.01.18 21:00,0.1026475,0
23,19.01.18 21:00,0.0,0
23,20.01.18 21:00,0.065215,0
23,21.01.18 21:00,0.2813775,0
23,22.01.18 21:00,0.2161624999999999,0
23,23.01.18 21:00,0.4323249999999999,0
23,24.01.18 21:00,0.1509474999999999,0
23,25.01.18 21:00,0.58932,1
23,26.01.18 21:00,0.746315,1
23,27.01.18 21:00,0.99991,1
23,28.01.18 21:00,0.7728799999999999,1
23,29.01.18 21:00,0.5071899999999999,1
23,30.01.18 21:00,0.794615,1
23,31.01.18 21:00,0.4528424999999999,0
23,01.02.18 21:00,0.45889,0
23,02.02.18 21:00,0.36711,0
23,03.02.18 21:00,0.1992474999999999,0
23,04.02.18 21:00,0.1509474999999999,0
23,05.02.18 21:00,0.2052949999999999,0
23,06.02.18 17:53,0.36229,0
23,06.02.18 23:29,0.1026475,0
23,07.02.18 22:01,0.1195624999999999,0
23,08.02.18 22:04,0.2813775,0
23,09.02.18 20:15,0.0,0
23,11.02.18 00:19,0.2813775,0
23,11.02.18 23:16,0.2161624999999999,0
23,12.02.18 22:16,0.2161624999999999,0
23,13.02.18 22:39,0.0482999999999999,0
23,14.02.18 20:36,0.4866724999999999,0
23,15.02.18 21:13,0.1509474999999999,0
23,16.02.18 21:30,0.3840249999999999,0
23,17.02.18 20:32,0.0,0
23,19.02.18 08:03,0.17873,0
23,19.02.18 22:12,0.0,0
23,20.02.18 21:49,0.065215,0
23,21.02.18 20:53,0.4383724999999999,0
23,22.02.18 22:28,0.2161624999999999,0
23,23.02.18 22:00,0.54102,1
